routeTime,route,longitude,latitude
2017-02-16,0,113.39750786696055,22.89740656767898
2017-02-16,0,113.39999748301682,22.898854201706495
2017-02-16,0,113.40063890572145,22.89904896223319
2017-02-16,0,113.39919354453392,22.89946802109134
2017-02-16,0,113.39545364545978,22.917841962675933
2017-02-16,0,113.39441793508342,22.917837110039034
2017-02-16,0,113.41101039047807,22.923519413042445
2017-02-16,0,113.41348766505796,22.924716678712358
2017-02-16,0,113.41594413353653,22.92546250457529
2017-02-16,0,113.41440870068526,22.925063253091768
2017-02-16,0,113.4121746478248,22.925034855520973
2017-02-16,0,113.40341112003208,22.9246197072237
2017-02-16,0,113.39760073221147,22.9232743299505
2017-02-16,0,113.39111340281882,22.92265101717481
2017-02-16,0,113.38520152620453,22.92120807110643
2017-02-16,0,113.41299423195059,22.930589554129845
2017-02-16,0,113.41117335786382,22.93036632317292
2017-02-16,0,113.41954588047939,22.932953845171152
2017-02-16,0,113.42028379520086,22.93315836661136
2017-02-16,0,113.41921733769938,22.933055289517064
2017-02-16,0,113.41665250047684,22.93240648070603
2017-02-16,0,113.41992893254275,22.933533555762732
2017-02-16,0,113.41754200782461,22.93299878510524
2017-02-16,0,113.41905180732401,22.933846847821282
2017-02-16,0,113.41685570853653,22.93341070321284
2017-02-16,0,113.4163087627629,22.93368228643036
2017-02-16,0,113.40554988964846,22.930895552963502
2017-02-16,0,113.3992951161624,22.930052600475854
2017-02-16,0,113.40345604956583,22.931162997109546
2017-02-16,0,113.40246531344275,22.931205335611402
2017-02-16,0,113.40833581221278,22.932955398138702
2017-02-16,0,113.40423109786737,22.93190207010014
2017-02-16,0,113.39291123282246,22.92926439297824
2017-02-16,0,113.41990689091153,22.936721909440237
2017-02-16,0,113.38832882318992,22.930152097359525
2017-02-16,0,113.3871496380242,22.93025688291275
2017-02-16,0,113.38619473437083,22.93034169678612
2017-02-16,0,113.39396271093975,22.932811185367854
2017-02-16,0,113.39301925830463,22.9330207346129
2017-02-16,0,113.39756263924714,22.934262595211514
2017-02-16,0,113.38930490094643,22.932121350844128
2017-02-16,0,113.39737807870036,22.934306365471436
2017-02-16,0,113.400015683592,22.935017109671755
2017-02-16,0,113.39726445342497,22.934341710147024
2017-02-16,0,113.39217640724767,22.933363826578105
2017-02-16,0,113.38178704762777,22.93106674317009
2017-02-16,0,113.39130912728832,22.933760734648583
2017-02-16,0,113.39060480653792,22.93419148913294
2017-02-16,0,113.37980871447094,22.93174340363786
2017-02-16,0,113.38974283929537,22.934791352452166
2017-02-16,0,113.38185870211728,22.93295123817719
2017-02-16,0,113.38097574797877,22.93354225168129
2017-02-16,0,113.38251722057923,22.934029882112064
2017-02-16,0,113.38083453900913,22.933637329552546
2017-02-16,0,113.39880174318507,22.938396319231607
2017-02-16,0,113.39358155858481,22.93721633510341
2017-02-16,0,113.39398934195358,22.93758692712531
2017-02-16,0,113.39857524742034,22.93887103062684
2017-02-16,0,113.39699486355114,22.938780356301436
2017-02-16,0,113.39441573025735,22.93814884911227
2017-02-16,0,113.3889115379426,22.936944088944358
2017-02-16,0,113.39158395633336,22.937718431710408
2017-02-16,0,113.38826354173061,22.936955844176953
2017-02-16,0,113.39158683414807,22.937840529309433
2017-02-16,0,113.38789845659684,22.937096023064807
2017-02-16,0,113.38967297261345,22.938141346540075
2017-02-16,0,113.39005805956867,22.93905133610441
