routeTime,route,longitude,latitude
2017-02-07,0,113.21478600236851,23.04252425770817
2017-02-07,0,113.21506805994531,23.04321104839778
2017-02-07,0,113.21321181419387,23.05153298389564
2017-02-07,0,113.2128164395715,23.05344133839416
2017-02-07,0,113.21342821812422,23.052120745389868
2017-02-07,0,113.2125243041613,23.05445413543515
2017-02-07,0,113.2121609688938,23.05631259321978
2017-02-07,0,113.21322265084223,23.054705017850665
2017-02-07,0,113.21325594862137,23.055284316984423
2017-02-07,0,113.21353356442754,23.055975319215108
2017-02-07,0,113.21505867707756,23.053725281497567
2017-02-07,0,113.21599019018403,23.05372310341218
2017-02-07,0,113.21829035071852,23.049842329914437
2017-02-07,0,113.219425470134,23.05001354581716
2017-02-07,0,113.22073162163933,23.050524164855936
2017-02-07,0,113.22121606051901,23.050937095193248
2017-02-07,0,113.22234260694854,23.051323859786702
2017-02-07,0,113.22279648787165,23.051788743686842
2017-02-07,0,113.24205927634121,23.0094473167963
2017-02-07,0,113.23966233887651,23.01489121327965
2017-02-07,0,113.25181576851116,22.98906770845599
2017-02-07,0,113.23672668488288,23.02312252008342
2017-02-07,0,113.2350790812634,23.02677688617671
2017-02-07,0,113.23691011982318,23.02385333869615
2017-02-07,0,113.23399811723527,23.030307022876098
2017-02-07,0,113.23704775234988,23.024104661510897
2017-02-07,0,113.23414312348058,23.030630301413005
2017-02-07,0,113.2470656117993,23.002287935888155
2017-02-07,0,113.23562777475186,23.028051576064417
2017-02-07,0,113.23616838852155,23.02852654213792
2017-02-07,0,113.23663966150059,23.029114542665134
2017-02-07,0,113.23565796399605,23.032357297365003
2017-02-07,0,113.23706746045484,23.02963271250131
2017-02-07,0,113.23606818614573,23.03307641411008
2017-02-07,0,113.24027002107167,23.027805514790124
2017-02-07,0,113.23831573415842,23.034705614796156
2017-02-07,0,113.25202577544995,23.00467412545205
2017-02-07,0,113.24189444307079,23.02895661175763
2017-02-07,0,113.24647947460207,23.019933790264197
2017-02-07,0,113.24840351917798,23.01629589163007
2017-02-07,0,113.24983596122014,23.013166542162903
2017-02-07,0,113.25101831578796,23.011028262252115
2017-02-07,0,113.24921138759679,23.01526768354186
2017-02-07,0,113.25199815395368,23.009174556695324
2017-02-07,0,113.25294815731279,23.007301187104396
2017-02-07,0,113.2535383719688,23.006255264645006
2017-02-07,0,113.25412533481119,23.004979614737433
2017-02-07,0,113.25148799926791,23.011853021147232
2017-02-07,0,113.25215468911348,23.010980621758694
2017-02-07,0,113.25437170134788,23.006137459741932
2017-02-07,0,113.25449154579742,23.006695865311947
2017-02-07,0,113.25523095889596,23.005648145279952
2017-02-07,0,113.25469404549727,23.00686253023171
2017-02-07,0,113.25527102210184,23.005718055780555
2017-02-07,0,113.25272838344848,23.0114312213126
2017-02-07,0,113.25533564391597,23.005837987296506
2017-02-07,0,113.25327624762454,23.010444672811623
2017-02-07,0,113.25389359160789,23.009127079878265
2017-02-07,0,113.25332641066052,23.010537890770557
2017-02-07,0,113.25397358189727,23.009271122660248
2017-02-07,0,113.25458234310732,23.008203146299866
2017-02-07,0,113.2540992380573,23.00948088464859
2017-02-07,0,113.2527958354392,23.01234995135997
2017-02-07,0,113.25350432125067,23.011262078428143
2017-02-07,0,113.25183614646025,23.015117165318795
2017-02-07,0,113.2509846077168,23.017725046268264
2017-02-07,0,113.25267487101776,23.01407855629002
2017-02-07,0,113.25370254805598,23.012948893637596
2017-02-07,0,113.25421849294645,23.011832780600695
2017-02-07,0,113.25371587220548,23.01294725239084
2017-02-07,0,113.25272805878443,23.015184222458284
2017-02-07,0,113.25426595397448,23.011805715928762
2017-02-07,0,113.25375621737857,23.01294075413418
2017-02-07,0,113.25425770963156,23.01183894021564
2017-02-07,0,113.25476890264464,23.010800382683637
2017-02-07,0,113.25522228821565,23.009866616713474
2017-02-07,0,113.25566866707287,23.00895661973067
2017-02-07,0,113.25605696253965,23.008128698488267
2017-02-07,0,113.25645934085892,23.00736416820284
2017-02-07,0,113.2567777207594,23.00668418956525
2017-02-07,0,113.25707070717951,23.006071360469466
2017-02-07,0,113.25735288164847,23.005461292785856
2017-02-07,0,113.25761153342376,23.00490866228654
2017-02-07,0,113.25789195507636,23.004335754183796
2017-02-07,0,113.25815513562874,23.00380436994708
2017-02-07,0,113.25840445449283,23.00331132487233
2017-02-07,0,113.25879577573772,23.002471150781965
2017-02-07,0,113.25917054186571,23.001678348442322
2017-02-07,0,113.25956219340745,23.000885547199125
2017-02-07,0,113.25982747697495,23.000451930044434
2017-02-07,0,113.26019694641225,22.999789413366788
2017-02-07,0,113.26048098654388,22.999224082685533
2017-02-07,0,113.26077390700434,22.99866810626524
2017-02-07,0,113.26111360461788,22.998058901910568
2017-02-07,0,113.26018235935199,23.000154467030196
2017-02-07,0,113.26046671692521,22.999592500160396
2017-02-07,0,113.26075183991324,22.999038907742683
2017-02-07,0,113.25991958102105,23.001032773482926
2017-02-07,0,113.26018833476259,23.000533542637093
2017-02-07,0,113.26003438787193,23.001025638875078
2017-02-07,0,113.26031204589142,23.000455067308966
2017-02-07,0,113.26059590537689,22.999916359804466
2017-02-07,0,113.2598771769407,23.00150405695011
2017-02-07,0,113.26060426869826,22.99990749255728
2017-02-07,0,113.26083227534893,22.999430167302904
2017-02-07,0,113.26012157501619,23.001013338900744
2017-02-07,0,113.26037435851272,23.000504143457086
2017-02-07,0,113.26067172814864,22.999940930509972
2017-02-07,0,113.26018788405086,23.001262695465844
2017-02-07,0,113.2607378836015,23.000057958465003
2017-02-07,0,113.26057515196932,23.000534727062455
2017-02-07,0,113.26036856473553,23.001061121304257
2017-02-07,0,113.26013797196153,23.001604368020345
2017-02-07,0,113.25993420078443,23.002197284568066
2017-02-07,0,113.25922757886073,23.00383208459537
2017-02-07,0,113.25898972877815,23.004464390663106
2017-02-07,0,113.25832807881129,23.006008696357174
2017-02-07,0,113.25869561095205,23.005350123761175
2017-02-07,0,113.25847496973,23.00599171137346
