routeTime,route,longitude,latitude
2017-02-13,0,113.18589484096871,23.069873419567323
2017-02-13,0,113.19048647697721,23.070665261989102
2017-02-13,0,113.19298197932063,23.070560688070746
2017-02-13,0,113.23346523664478,23.012750445609438
2017-02-13,0,113.24806388863878,22.993684765994786
2017-02-13,0,113.25500008043898,22.984014217034336
2017-02-13,0,113.24727291160764,22.995837771207583
2017-02-13,0,113.25205932169644,22.98900331204377
2017-02-13,0,113.23865368042634,23.008513454384513
2017-02-13,0,113.24753143712756,22.995936561265513
2017-02-13,0,113.24813947142907,22.996190391822115
2017-02-13,0,113.25410982427175,22.989759220901536
2017-02-13,0,113.24130781967314,23.00986385045817
2017-02-13,0,113.250739020974,22.997166809166316
2017-02-13,0,113.25170151341898,22.997389848831645
2017-02-13,0,113.25654755223626,22.990389580445537
2017-02-13,0,113.25188655881966,22.997432134285216
2017-02-13,0,113.2455999967266,23.00725822554499
2017-02-13,0,113.2408303872318,23.01421660856373
2017-02-13,0,113.23755434164826,23.019556574652757
2017-02-13,0,113.23464851450552,23.023950037475554
2017-02-13,0,113.23300972468597,23.02634008164575
2017-02-13,0,113.23262413349754,23.026923357379154
2017-02-13,0,113.2323455998522,23.027478302068783
2017-02-13,0,113.23094156729884,23.02986653237849
2017-02-13,0,113.23065702832874,23.030587161904887
2017-02-13,0,113.23280643912868,23.027749177299455
2017-02-13,0,113.22991672746674,23.0319842925033
2017-02-13,0,113.23126454070983,23.030037358892443
2017-02-13,0,113.2356509980581,23.02376336757853
2017-02-13,0,113.23793610497175,23.020475159008726
2017-02-13,0,113.24146407542165,23.01577315038289
2017-02-13,0,113.2399011726804,23.018056868014874
2017-02-13,0,113.2382548883657,23.02124103008998
2017-02-13,0,113.23609660467157,23.02462991185781
2017-02-13,0,113.23680324989115,23.02380814585353
2017-02-13,0,113.24080644269831,23.018100107510264
2017-02-13,0,113.24563084991728,23.01161643036865
2017-02-13,0,113.2436777571526,23.01459222647796
2017-02-13,0,113.24570232814939,23.011911098932632
2017-02-13,0,113.24311821756312,23.016599169700793
2017-02-13,0,113.24591256000967,23.01277407109268
2017-02-13,0,113.24152354917533,23.01994246782366
2017-02-13,0,113.24316018701197,23.017729525081595
2017-02-13,0,113.24160533377402,23.020053929217084
2017-02-13,0,113.24295640671409,23.018134897014914
2017-02-13,0,113.23937538839564,23.023337646010688
2017-02-13,0,113.23705614181624,23.027063751380375
2017-02-13,0,113.23962647900153,23.023450786056642
2017-02-13,0,113.24363677358257,23.01840754279112
2017-02-13,0,113.23865248418392,23.025755170568182
2017-02-13,0,113.2420023338498,23.0209485989399
2017-02-13,0,113.2453675428373,23.016301456571945
2017-02-13,0,113.2438155171117,23.018604353851643
2017-02-13,0,113.24539795721266,23.016594161677254
2017-02-13,0,113.24662209939221,23.01483482585989
2017-02-13,0,113.24791400448909,23.012967665663606
2017-02-13,0,113.24894200138597,23.01149522328136
2017-02-13,0,113.2498756969009,23.010159431837234
2017-02-13,0,113.25086049804237,23.008766309795206
2017-02-13,0,113.25162466955643,23.007667100278322
2017-02-13,0,113.25241611317304,23.006536787068875
2017-02-13,0,113.25402310607755,23.004220456589685
2017-02-13,0,113.25450182938135,23.003529552447798
2017-02-13,0,113.2555520713202,23.002020610170646
2017-02-13,0,113.2559891110972,23.001390908942597
2017-02-13,0,113.25696856921257,22.999973832853442
2017-02-13,0,113.2559571899303,23.001438830376284
2017-02-13,0,113.25395350396091,23.004342128674764
2017-02-13,0,113.25632213737696,23.000912462723285
2017-02-13,0,113.25722832055489,22.999623068777133
2017-02-13,0,113.25755239138974,22.999172049533957
2017-02-13,0,113.25805867935281,22.99848599407055
2017-02-13,0,113.25836518461853,22.998050058564466
2017-02-13,0,113.2586647800289,22.9976327849905
2017-02-13,0,113.25914718796558,22.996950534833687
2017-02-13,0,113.25946937455936,22.996498908914255
2017-02-13,0,113.25995683783074,22.995803264867586
2017-02-13,0,113.26032070585275,22.99529842289208
2017-02-13,0,113.26072543289169,22.994736300365904
2017-02-13,0,113.26136126064755,22.993821197936327
2017-02-13,0,113.26080529843011,22.994633964946765
2017-02-13,0,113.26155740646762,22.993591995898083
2017-02-13,0,113.26188217716391,22.993142769400755
2017-02-13,0,113.26268643790759,22.99199522003326
2017-02-13,0,113.26200315043627,22.992990757229155
2017-02-13,0,113.26252916172976,22.992238693155585
2017-02-13,0,113.26155577566007,22.9936497297925
2017-02-13,0,113.2626779977418,22.99202601055808
2017-02-13,0,113.26303279879268,22.991599236091044
2017-02-13,0,113.26444128433276,22.989588559839763
2017-02-13,0,113.26479887740334,22.9892262683888
2017-02-13,0,113.26416747329658,22.990308842730773
2017-02-13,0,113.26353973467731,22.991281777337306
2017-02-13,0,113.26359349238605,22.991823924218743
2017-02-13,0,113.26324101463375,22.99236991181988
2017-02-13,0,113.26155310816887,22.994961050909904
2017-02-13,0,113.26332563132168,22.99239702451509
2017-02-13,0,113.26302111811842,22.992948327033975
2017-02-13,0,113.26266316801271,22.99357124173466
2017-02-13,0,113.2612153404679,22.995757582081744
2017-02-13,0,113.26079234162661,22.996392557659384
2017-02-13,0,113.25912694194979,22.999007864570082
2017-02-13,0,113.25948441090853,22.998657798939185
2017-02-13,0,113.26005109102766,22.99804801090891
2017-02-13,0,113.260500945486,22.997420549238164
2017-02-13,0,113.2592982758581,22.99929435459065
2017-02-13,0,113.26071614100033,22.99725385390427
2017-02-13,0,113.2610587453415,22.996765614462703
2017-02-13,0,113.26106862841756,22.997270413216302
2017-02-13,0,113.26184421827537,22.996187879501754
2017-02-13,0,113.26113916473949,22.997357504246725
2017-02-13,0,113.2598407189914,22.999583061960532
2017-02-13,0,113.26153973752785,22.997139051742803
2017-02-13,0,113.2604097313921,22.999154328334438
2017-02-13,0,113.26144457568367,22.99765773459141
2017-02-13,0,113.26265635453103,22.996330452062818
2017-02-13,0,113.26182741307805,22.9976021089219
2017-02-13,0,113.26153288981078,22.998318758848207
2017-02-13,0,113.2603251079512,23.000570060838864
2017-02-13,0,113.26219383032745,22.998180823911145
2017-02-13,0,113.26089960446537,23.000232815208022
2017-02-13,0,113.2621229315406,22.998482125727058
2017-02-13,0,113.26265025311729,22.998504454076475
2017-02-13,0,113.26128560872415,23.000508739544138
2017-02-13,0,113.26049387581234,23.002082216494493
2017-02-13,0,113.26172229927901,23.000711307887737
2017-02-13,0,113.26075333951988,23.00215212337812
2017-02-13,0,113.2620817581111,23.0002757988535
2017-02-13,0,113.26180251520776,23.00072402997256
2017-02-13,0,113.26319309248007,22.99885863181253
2017-02-13,0,113.26356997826859,22.998462090732108
2017-02-13,0,113.2630306681732,22.999350798367495
2017-02-13,0,113.2638856762681,22.998485681298735
2017-02-13,0,113.26312785181436,22.999755544774363
2017-02-13,0,113.26142226019674,23.002238777647335
2017-02-13,0,113.26303898026681,22.999999875041695
2017-02-13,0,113.26450495634893,22.998202368944632
2017-02-13,0,113.26169962254797,23.002266834226074
2017-02-13,0,113.26321046423716,23.000095908539137
2017-02-13,0,113.26357375057786,22.999673770330944
2017-02-13,0,113.26330473476226,23.000151878638157
2017-02-13,0,113.26296559253282,23.00069380531939
2017-02-13,0,113.26311199851104,23.00122854808615
2017-02-13,0,113.26412107428368,23.001135088510278
2017-02-13,0,113.26227499420301,23.004266957695805
2017-02-13,0,113.26404450639406,23.001850603004314
2017-02-13,0,113.26253804444583,23.004410244344527
2017-02-13,0,113.26300641154525,23.00379502290957
2017-02-13,0,113.26525727741122,23.000577277665233
2017-02-13,0,113.26662629604901,22.999290984194186
2017-02-13,0,113.26853474818101,22.99663191969037
2017-02-13,0,113.26907938282547,22.996470795554252
2017-02-13,0,113.26725594282702,22.999170538669354
2017-02-13,0,113.27023097098873,22.994984591331576
2017-02-13,0,113.26906305014766,22.996923967716054
2017-02-13,0,113.27099268850083,22.994543015714918
2017-02-13,0,113.2713791861817,22.994878629666974
2017-02-13,0,113.27299835929242,22.992582307888217
2017-02-13,0,113.27140128680166,22.99489754744405
2017-02-13,0,113.27258263299687,22.994211840966972
2017-02-13,0,113.27190495663187,22.995263557000392
2017-02-13,0,113.27231432881493,22.995554278140638
2017-02-13,0,113.27384334203643,22.993994914273024
2017-02-13,0,113.27265626677534,22.995793630854703
2017-02-13,0,113.27394658199697,22.99406178199937
2017-02-13,0,113.27349757647825,22.994858784651417
2017-02-13,0,113.27172354718526,22.99767724479342
2017-02-13,0,113.27297994080742,22.996017818621983
2017-02-13,0,113.27185194425026,22.998080791591317
2017-02-13,0,113.27342730339996,22.99631569721037
2017-02-13,0,113.27526909687991,22.994082360686786
2017-02-13,0,113.27413498335217,22.99608056839601
2017-02-13,0,113.27278781027292,22.99807834851207
2017-02-13,0,113.27435947384397,22.996058027896883
2017-02-13,0,113.27280858798389,22.998644582721646
2017-02-13,0,113.27446013126767,22.996449374683515
2017-02-13,0,113.27511209312884,22.996575988249585
2017-02-13,0,113.27656924517352,22.99482231656667
2017-02-13,0,113.27514964709229,22.996917091429125
2017-02-13,0,113.27583185037305,22.99594320290678
2017-02-13,0,113.27520967521987,22.996893147325345
2017-02-13,0,113.27595572509006,22.996018939394475
2017-02-13,0,113.27400787607326,22.99891773776179
2017-02-13,0,113.27569856286361,22.99661499886974
2017-02-13,0,113.27541203218333,22.997074072542834
2017-02-13,0,113.27706156280392,22.99482684910949
2017-02-13,0,113.27556936263404,22.997075041235828
2017-02-13,0,113.27654903452394,22.996193880323876
2017-02-13,0,113.27454488273511,22.999128274614588
2017-02-13,0,113.27343631949631,23.001013640455746
2017-02-13,0,113.27606269871004,22.997544935377928
2017-02-13,0,113.27331197679014,23.00165761203912
2017-02-13,0,113.27402603517521,23.000631728897726
2017-02-13,0,113.27191347525942,23.003814752752668
2017-02-13,0,113.27341515924056,23.00168151193726
2017-02-13,0,113.27201020029035,23.003915668588274
2017-02-13,0,113.27358066687987,23.001824506346388
2017-02-13,0,113.27355170551068,23.002407313211233
2017-02-13,0,113.2724346725906,23.004218690730752
2017-02-13,0,113.27371850100039,23.002504287877
2017-02-13,0,113.2772183135838,22.99749541413638
2017-02-13,0,113.28066050997737,22.992639780201056
2017-02-13,0,113.28378422547637,22.9882603287756
2017-02-13,0,113.27941899724347,22.99476562766699
2017-02-13,0,113.280734883999,22.992873911482434
2017-02-13,0,113.28381979903054,22.988448226068087
2017-02-13,0,113.28075293514432,22.992893605317516
2017-02-13,0,113.27964112603243,22.994899935012494
2017-02-13,0,113.28101773705936,22.993017996912833
2017-02-13,0,113.27978001544795,22.995489300895006
2017-02-13,0,113.2813845304413,22.993203848999052
2017-02-13,0,113.28013915596972,22.995159370061142
2017-02-13,0,113.28134306970786,22.993649399813187
2017-02-13,0,113.28021150791464,22.99539969450048
2017-02-13,0,113.28395571763497,22.990804654390164
2017-02-13,0,113.28071355699268,22.995689831065775
2017-02-13,0,113.27943001788883,22.99755395375319
2017-02-13,0,113.28073807454213,22.99570783736887
2017-02-13,0,113.27982774997474,22.99719134466268
2017-02-13,0,113.28126063952278,22.995721705705677
2017-02-13,0,113.28013720803905,22.997421406395286
2017-02-13,0,113.2788539140045,22.999677053884984
2017-02-13,0,113.28034932661038,22.997579049393245
2017-02-13,0,113.27781325713462,23.001481529574644
2017-02-13,0,113.27944964426273,22.999122860444437
2017-02-13,0,113.27810006156712,23.001689563463625
2017-02-13,0,113.27964912508213,22.99964521141341
2017-02-13,0,113.27841450713711,23.001971442997842
2017-02-13,0,113.279131615507,23.001229840648158
2017-02-13,0,113.27856638924149,23.00210398692373
2017-02-13,0,113.27561858645718,23.006380823321468
2017-02-13,0,113.27707814271238,23.00440763185708
2017-02-13,0,113.27573603347729,23.00635562371714
2017-02-13,0,113.27474180119404,23.008159058965205
2017-02-13,0,113.27316489654442,23.010478934307145
2017-02-13,0,113.2784443845332,23.003091787409232
2017-02-13,0,113.27786835517568,23.003950344444767
2017-02-13,0,113.27464225655457,23.00870369068143
2017-02-13,0,113.27351341745783,23.010415488218342
2017-02-13,0,113.27395550800047,23.009950597931297
2017-02-13,0,113.27256100153085,23.012521605349765
2017-02-13,0,113.2710374431527,23.014863598481046
2017-02-13,0,113.27040327578429,23.015819687207063
2017-02-13,0,113.27186035651042,23.013725314074556
2017-02-13,0,113.26972174062394,23.01686710949559
2017-02-13,0,113.27143121889178,23.014447790140263
2017-02-13,0,113.27090564311108,23.01551659141962
2017-02-13,0,113.2715729225643,23.01455266772192
2017-02-13,0,113.27204894930432,23.01490241102667
2017-02-13,0,113.27256092103421,23.014385147038514
2017-02-13,0,113.27096358933191,23.01669852202471
2017-02-13,0,113.27011155593549,23.017954035687314
2017-02-13,0,113.2710417245198,23.016752329291524
2017-02-13,0,113.26998846421213,23.018748158969476
2017-02-13,0,113.27098307376009,23.017786787984218
2017-02-13,0,113.26935353908259,23.02016828296428
2017-02-13,0,113.27078765654724,23.01829882277704
2017-02-13,0,113.27122387228685,23.01767804739351
2017-02-13,0,113.27086827410946,23.018345974841992
2017-02-13,0,113.27358102071541,23.014437099519018
2017-02-13,0,113.27088706751037,23.018356664680518
2017-02-13,0,113.27010225139145,23.01953684527901
2017-02-13,0,113.27099366431678,23.018415215775907
2017-02-13,0,113.27009240973149,23.0198002803019
2017-02-13,0,113.27105598244324,23.01844700470282
2017-02-13,0,113.27018474666863,23.019730310229235
2017-02-13,0,113.26919989625368,23.021171472662935
2017-02-13,0,113.2702565580334,23.019768856115174
2017-02-13,0,113.26944049580877,23.021007179579925
2017-02-13,0,113.26879192793052,23.022122503378938
2017-02-13,0,113.26958913994487,23.021092279356065
2017-02-13,0,113.270530312902,23.02007480362428
2017-02-13,0,113.26967650403054,23.021602009875227
2017-02-13,0,113.27024377574999,23.02099685734264
2017-02-13,0,113.26986523410561,23.021698445147763
2017-02-13,0,113.26897093406205,23.023112607521355
2017-02-13,0,113.27065139512293,23.020683485340566
2017-02-13,0,113.26839161681683,23.024059827840624
2017-02-13,0,113.27158837903742,23.019605880950557
2017-02-13,0,113.2708167313937,23.0207757971399
2017-02-13,0,113.27011283357132,23.021828290151507
2017-02-13,0,113.26845798126514,23.024345323278446
2017-02-13,0,113.26942279216435,23.022950231514628
2017-02-13,0,113.27023251625502,23.02188300850735
2017-02-13,0,113.26922973590123,23.023343417153576
2017-02-13,0,113.27034427878655,23.021957689835467
2017-02-13,0,113.26992410656483,23.022700394842257
2017-02-13,0,113.26920551099647,23.023982811262083
2017-02-13,0,113.2700468832784,23.02278412709085
2017-02-13,0,113.26931502477218,23.023869764467417
2017-02-13,0,113.27006453922665,23.022796162465536
2017-02-13,0,113.27057127955615,23.02210827208912
2017-02-13,0,113.26923671478805,23.024244917840203
2017-02-13,0,113.27025013667355,23.02291808941412
2017-02-13,0,113.27184305245376,23.020667300172125
2017-02-13,0,113.27028849082132,23.022943464487803
2017-02-13,0,113.2685022162808,23.02556517384957
2017-02-13,0,113.26905198384345,23.024811155249004
2017-02-13,0,113.26853552349085,23.02558576522314
2017-02-13,0,113.26908305777908,23.024831755409792
2017-02-13,0,113.2720001683095,23.02074141332335
2017-02-13,0,113.26862273677897,23.02563567645384
2017-02-13,0,113.27010661726474,23.023694544585734
2017-02-13,0,113.26959617766383,23.02446411340419
2017-02-13,0,113.27014057334318,23.02371517764752
2017-02-13,0,113.26919288502984,23.0252004651744
2017-02-13,0,113.26831764543665,23.026657678397758
2017-02-13,0,113.26981461010034,23.02455284168851
2017-02-13,0,113.26913250344411,23.025582733308994
2017-02-13,0,113.26846551810432,23.026607391391707
2017-02-13,0,113.26781297123718,23.027688067596696
2017-02-13,0,113.26855509539082,23.026640138441316
2017-02-13,0,113.27101515608848,23.023082836680405
2017-02-13,0,113.26842159360221,23.02684157045814
2017-02-13,0,113.26776721608364,23.027900153036356
2017-02-13,0,113.26838099925112,23.027118198164178
2017-02-13,0,113.2678449005581,23.028395249071238
2017-02-13,0,113.26935114038456,23.02624784769571
2017-02-13,0,113.27177418299466,23.02281461907368
2017-02-13,0,113.26944556276415,23.026282375853206
2017-02-13,0,113.26822264395499,23.02814400481805
2017-02-13,0,113.26882186116804,23.027321206371358
2017-02-13,0,113.2694008167392,23.026632746182834
2017-02-13,0,113.26891789314425,23.02734090577895
2017-02-13,0,113.2693479956666,23.026871225149538
2017-02-13,0,113.26881446065289,23.02787752679589
2017-02-13,0,113.26823741198875,23.0287572310472
2017-02-13,0,113.27199567524458,23.023434525858672
2017-02-13,0,113.2665871684924,23.031266748726278
2017-02-13,0,113.26720916035183,23.03052803031911
2017-02-13,0,113.26669518975926,23.03130346836706
2017-02-13,0,113.2664168192588,23.03172210735974
2017-02-13,0,113.26565439178431,23.032895466146037
2017-02-13,0,113.26528949302313,23.033657627903025
2017-02-13,0,113.26634560625588,23.03213789205129
2017-02-13,0,113.26580647741751,23.03292859145582
2017-02-13,0,113.26481718549415,23.03447328033883
2017-02-13,0,113.26434867544974,23.03516404321571
2017-02-13,0,113.26483338821815,23.034476761349183
2017-02-13,0,113.26383993557805,23.03593646038095
2017-02-13,0,113.26287483618643,23.037339125829217
2017-02-13,0,113.26231999451375,23.03815433636429
2017-02-13,0,113.26198453669055,23.03870336451334
2017-02-13,0,113.26107804173319,23.04002494482317
2017-02-13,0,113.26021183913429,23.041305474072292
2017-02-13,0,113.25937902641147,23.042555582633387
2017-02-13,0,113.25859178214264,23.043732403938872
2017-02-13,0,113.2581672205713,23.04437789351098
2017-02-13,0,113.25861849704873,23.043737849964565
2017-02-13,0,113.25812631647139,23.044480158097038
2017-02-13,0,113.25865606460617,23.043745471767885
2017-02-13,0,113.25782844558758,23.044980430348456
2017-02-13,0,113.25889745477441,23.043486651553508
2017-02-13,0,113.25791731906725,23.044974810398116
2017-02-13,0,113.25873615946144,23.043791797805188
2017-02-13,0,113.2579321522985,23.044996935655195
2017-02-13,0,113.26004793772171,23.04197902688661
2017-02-13,0,113.25752476073899,23.04563541066415
2017-02-13,0,113.25714698989519,23.04625061715908
2017-02-13,0,113.25681023525104,23.046769941356466
2017-02-13,0,113.25607657594692,23.047861268072452
2017-02-13,0,113.25537369473223,23.04890288820179
2017-02-13,0,113.25496758506006,23.04951233221252
2017-02-13,0,113.25426021472896,23.050639244880493
2017-02-13,0,113.25461351421255,23.050131330789924
2017-02-13,0,113.25557536351403,23.048753835093827
2017-02-13,0,113.25500232516937,23.049662751237374
2017-02-13,0,113.25576992769881,23.048655211716436
2017-02-13,0,113.25512872428294,23.049666652586527
2017-02-13,0,113.25584468103663,23.048663054330873
2017-02-13,0,113.25623584739854,23.04813089632809
2017-02-13,0,113.25551972744003,23.049170678911207
2017-02-13,0,113.2548521777294,23.05019316060161
2017-02-13,0,113.25523791433619,23.049672076738617
2017-02-13,0,113.25558366304124,23.049186201193837
2017-02-13,0,113.25603523287141,23.048543798905527
2017-02-13,0,113.25572966212552,23.049060018592805
2017-02-13,0,113.2554104196337,23.049589168903598
2017-02-13,0,113.2550706692824,23.050218744602233
2017-02-13,0,113.25614968043135,23.04867794295195
2017-02-13,0,113.25481561966404,23.05063331160117
2017-02-13,0,113.25511928630814,23.050226291325526
2017-02-13,0,113.25419913420264,23.051636172613147
2017-02-13,0,113.25386249188304,23.05221333119725
2017-02-13,0,113.25428453173386,23.051648370290494
2017-02-13,0,113.25396393474749,23.052151653778065
2017-02-13,0,113.2543171279831,23.051716039058434
2017-02-13,0,113.25393223577228,23.05229010186862
2017-02-13,0,113.25315628210875,23.05364657519645
2017-02-13,0,113.25230428868143,23.055062413921572
2017-02-13,0,113.25172582554596,23.055937007994267
2017-02-13,0,113.2517891174212,23.05650897683552
2017-02-13,0,113.25140139950445,23.057132703996096
2017-02-13,0,113.25249751346932,23.05554820593653
2017-02-13,0,113.25129369766027,23.057292992055636
2017-02-13,0,113.25186945435108,23.05651428808014
2017-02-13,0,113.25129009127241,23.05736349172573
2017-02-13,0,113.25187822878293,23.056516157070035
2017-02-13,0,113.25135905370148,23.05731903257818
2017-02-13,0,113.25043763620928,23.05874078147326
2017-02-13,0,113.24996729933633,23.05950126811539
2017-02-13,0,113.24953767296329,23.060187271224276
2017-02-13,0,113.24895684211961,23.061160616224367
2017-02-13,0,113.24969175416189,23.060150984740016
2017-02-13,0,113.24879380122474,23.061513737551422
2017-02-13,0,113.2495219764895,23.060492788160158
2017-02-13,0,113.24892035231555,23.06138026866013
